scenario,scenario_label,scenario_group,population,replicate,cooperation_rate,collective_action_entropy,collective_order,switch_rate,wealth_gini,mean_welfare,mean_wealth,total_resource,mean_resource_fraction,unique_policy_count,policy_entropy,policy_hamming_mean,policy_cooperate_scarce,policy_cooperate_moderate,policy_cooperate_abundant,network_density,network_components,largest_component_fraction,network_clustering,network_policy_similarity,policy_assortativity
decentralized_high_in_low,Decentralized high islands + low background,mixed,16,6,0.02525,0.12893825146019464,0.9495,0.0505,0.22635672715102492,67.0887346742024,77.08973467420003,31.32053293868006,0.5701429937181822,4,0.588032551857972,0.30833333333333335,0.25,0.0,0.5625,0.03333333333333333,12,0.125,0.0,0.9166666666666667,0.7948717948717947
decentralized_high_in_low,Decentralized high islands + low background,mixed,32,6,0.16478125,0.6446317156115935,0.6704375,0.01721875,0.516379880398377,33.81025911533601,41.454110251706965,21.10850435017151,0.37832177135078243,4,0.5221678936025177,0.25268817204301075,0.1875,0.0,0.6875,0.05846774193548387,11,0.4375,0.1875,0.7816091954022989,0.07711138310893506
uniform_high,Uniform high,single,8,7,0.029875,0.12632584201948277,0.94025,0.059625,0.01667214809712626,94.38347125000247,104.38447124999622,46.44702531823998,0.6192936709098664,4,0.603759374819711,0.3333333333333333,0.5,0.0,0.75,0.0,8,0.125,0.0,nan,nan
uniform_high,Uniform high,single,16,7,0.0355,0.17941395981776587,0.929,0.0711875,0.19478384030165694,69.86935391087992,79.87035391087733,36.035460247535205,0.48047280330046954,4,0.6165339175715271,0.3277777777777778,0.3125,0.0,0.5625,0.03333333333333333,12,0.1875,0.0,0.8333333333333334,-0.33333333333333337
uniform_high,Uniform high,single,32,7,0.0,0.0,1.0,3.125e-05,0.31047208130790377,41.27916113411717,50.91503818699235,18.774696592194356,0.25032928789592473,4,0.5134471326045628,0.2466397849462366,0.0,0.125,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.7222222222222223,-0.05882352941176484
patchy_high,Patchy high,single,8,7,0.035625,0.1491230003111437,0.92875,0.071375,0.020745585078979226,93.82525525000246,103.82625524999632,46.38219620117011,0.621561160244745,4,0.603759374819711,0.3333333333333333,0.5,0.0,0.75,0.0,8,0.125,0.0,nan,nan
patchy_high,Patchy high,single,16,7,0.08625,0.41567432971839513,0.8275,0.0476875,0.20334966188626002,69.54289236871418,79.5438923687118,36.59893337278801,0.484608059642985,4,0.5880325518579721,0.30833333333333335,0.25,0.0,0.5625,0.03333333333333333,12,0.1875,0.0,0.6666666666666667,-0.5
patchy_high,Patchy high,single,32,7,0.03125,0.20062232431271457,0.9375,3.125e-05,0.3247975779506452,41.9748581964849,51.57420725265121,18.571917625383847,0.24946601023964132,5,0.5664280318460245,0.2674731182795699,0.03125,0.125,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.7083333333333334,-0.03160556257901451
centralized_low,Centralized low,single,8,7,0.0,0.0,1.0,0.0,0.19701550096634657,27.960248738650066,37.96124873865055,12.238225132996428,0.363945531284796,3,0.43293164689846614,0.22619047619047614,0.0,0.125,0.75,0.0,8,0.125,0.0,nan,nan
centralized_low,Centralized low,single,16,7,0.125,0.5435644431995963,0.75,0.0001875,0.4180691027783536,12.688267290319807,20.896140938594915,7.865179311012177,0.23119103720243223,6,0.6820598973158325,0.33055555555555555,0.125,0.125,0.5625,0.03333333333333333,12,0.1875,0.0,0.5833333333333335,-0.7391304347826088
centralized_low,Centralized low,single,32,7,0.1875,0.6962122601251456,0.625,0.0004375,0.5287648245781104,1.2220435116047679,5.664231004237952,2.4917794794008077,0.07515227056601065,6,0.7864219430831468,0.39381720430107525,0.1875,0.21875,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.6250000000000001,-0.38232373386295937
decentralized_high,Decentralized high,single,8,7,0.0085,0.0366865313756325,0.983,0.017,0.004084447904106397,96.05863450000254,106.05963449999597,45.91853218668479,0.6245136081456156,4,0.603759374819711,0.3333333333333333,0.5,0.0,0.75,0.0,8,0.125,0.0,nan,nan
decentralized_high,Decentralized high,single,16,7,0.0075625,0.040812098060658684,0.984875,0.015125,0.19107977511054133,70.79587087009011,80.79687087008752,33.74874414747948,0.46820036924797503,4,0.5102130207431889,0.2527777777777778,0.125,0.0,0.5625,0.03333333333333333,12,0.1875,0.0,0.8333333333333334,-0.33333333333333337
decentralized_high,Decentralized high,single,32,7,0.03125,0.20062232431271457,0.9375,3.125e-05,0.3232067075621452,39.53798292526902,49.198710719240594,17.184667175276378,0.24293421637685494,5,0.5540767155502735,0.2674731182795699,0.03125,0.125,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.7222222222222223,0.07692307692307652
patchy_high_central_low,Patchy high + central low,mixed,8,7,0.0,0.0,1.0,0.0,0.08970821695977671,84.21147700265796,94.21247700265492,40.67506902198959,0.6786595482032217,4,0.6352130207431889,0.36904761904761907,0.5,0.0,0.625,0.0,8,0.125,0.0,nan,nan
patchy_high_central_low,Patchy high + central low,mixed,16,7,0.0343125,0.173190090801734,0.931375,0.068625,0.19211635318697795,69.34831320820152,79.34931320819987,33.88360350149525,0.5683110208214746,4,0.6276186878973496,0.35277777777777775,0.4375,0.0,0.5,0.03333333333333333,12,0.1875,0.0,0.9166666666666667,-0.1428571428571427
patchy_high_central_low,Patchy high + central low,mixed,32,7,0.006875,0.04413691134879723,0.98625,0.01375,0.2991487091869925,47.883538322284515,57.884120790771725,25.76623641646275,0.4055587910209763,6,0.6858389151995367,0.32190860215053757,0.125,0.125,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.7222222222222223,-0.05882352941176484
central_high_patchy_low,Central high + patchy low,mixed,8,7,0.0,0.0,1.0,0.0,0.1227696846358267,80.13399438109133,90.13499438108826,33.692716327660385,0.6708074732136806,4,0.603759374819711,0.33333333333333337,0.25,0.0,0.5,0.0,8,0.125,0.0,nan,nan
central_high_patchy_low,Central high + patchy low,mixed,16,7,0.0684375,0.35688613239235917,0.863125,0.0119375,0.32797117565413547,54.86477560164042,64.30036139040162,29.99836677242589,0.5551725811015649,5,0.6403932306491659,0.325,0.1875,0.0625,0.4375,0.03333333333333333,12,0.1875,0.0,0.6666666666666667,-0.5
central_high_patchy_low,Central high + patchy low,mixed,32,7,0.03125,0.20062232431271457,0.9375,6.25e-05,0.4143385890662884,42.53994047712469,51.59269587943006,20.97244258017493,0.3712673401750519,6,0.7022596581459263,0.3346774193548387,0.09375,0.1875,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.6805555555555557,-0.2792584009269987
split_high_low,High patchy + low fragmented split,mixed,8,7,0.0,0.0,1.0,0.0,0.3770484734092867,46.07484689957324,56.07584689957023,31.75921443776134,0.5412279770859241,3,0.353759374819711,0.2261904761904762,0.125,0.0,0.75,0.0,8,0.125,0.0,nan,nan
split_high_low,High patchy + low fragmented split,mixed,16,7,0.1283125,0.5516547774966505,0.743375,0.006875,0.4834299552765848,42.212281923432855,50.42894727613805,28.995079737417377,0.47071381321991773,5,0.7028195311147832,0.38333333333333336,0.375,0.0625,0.5625,0.03333333333333333,12,0.1875,0.0,0.6666666666666667,-0.5
split_high_low,High patchy + low fragmented split,mixed,32,7,0.125,0.5435644431995963,0.75,0.00025,0.5354531024279926,31.6527734573169,39.06412029646605,18.89691976442196,0.28142490005812304,6,0.7276581629881047,0.3528225806451613,0.15625,0.15625,0.53125,0.04838709677419355,15,0.15625,0.3958333333333333,0.6944444444444445,-0.17857142857142894
decentralized_high_in_low,Decentralized high islands + low background,mixed,8,7,0.0,0.0,1.0,0.0,0.0025067925324460776,96.44950000000254,106.45049999999596,38.60603820724596,0.7455542686172029,4,0.6352130207431889,0.36904761904761907,0.5,0.0,0.625,0.0,8,0.125,0.0,nan,nan
decentralized_high_in_low,Decentralized high islands + low background,mixed,16,7,0.0188125,0.09877298056099812,0.962375,0.037625,0.162681436632461,75.76506453436382,85.76606453436025,30.705726744381753,0.6148227852878508,4,0.5591404279431216,0.35277777777777775,0.4375,0.0,0.5,0.03333333333333333,12,0.1875,0.0,0.8333333333333334,0.0
decentralized_high_in_low,Decentralized high islands + low background,mixed,32,7,0.03125,0.20062232431271457,0.9375,6.25e-05,0.29224524363463955,46.063040754923954,55.88267776137232,17.13518371089361,0.34651293491145896,5,0.5686595287016598,0.26814516129032256,0.03125,0.125,0.5,0.04838709677419355,15,0.15625,0.3958333333333333,0.7083333333333334,0.2675483214649032
uniform_high,Uniform high,single,8,8,0.027,0.1140997105878321,0.946,0.054125,0.05034680454134267,88.98750131884202,98.98850131883786,45.90317890146164,0.6120423853528218,4,0.6352130207431889,0.36904761904761907,0.625,0.0,0.5,0.03571428571428571,7,0.25,0.0,0.6666666666666667,-1.0
uniform_high,Uniform high,single,16,8,0.0125625,0.06669355131008732,0.974875,0.025125,0.10742983387152048,81.3798023324766,91.38080233247375,36.013770243029654,0.48018360324039544,4,0.5935463540765221,0.3194444444444444,0.3125,0.0,0.375,0.03333333333333333,12,0.1875,0.0,0.9166666666666667,0.4666666666666667
uniform_high,Uniform high,single,32,8,0.125,0.5435644431995963,0.75,3.125e-05,0.4206237233226227,38.01640031972693,46.30272101622918,17.821306292903238,0.23761741723870985,6,0.5872613651793578,0.28494623655913975,0.125,0.0625,0.4375,0.05040322580645161,13,0.21875,0.140625,0.7333333333333334,0.03381642512077296
patchy_high,Patchy high,single,8,8,0.00375,0.016306933295987893,0.9925,0.0075,0.0499221875091394,90.16659356006915,100.1675935600648,45.78069075069771,0.6125678557175988,4,0.6352130207431889,0.36904761904761907,0.375,0.0,0.5,0.03571428571428571,7,0.25,0.0,0.6666666666666667,-1.0
patchy_high,Patchy high,single,16,8,0.021875,0.11385902123485306,0.95625,0.04375,0.10913913711402849,79.68849731605106,89.68949731604877,36.424463567115325,0.4873531168575073,4,0.5935463540765221,0.3194444444444444,0.3125,0.0,0.375,0.03333333333333333,12,0.1875,0.0,0.9166666666666667,0.4666666666666667
patchy_high,Patchy high,single,32,8,0.1984375,0.7177954309697829,0.603125,0.021875,0.40810131770561564,39.12999573466496,47.40319321969198,19.437677366502353,0.2545548105766686,6,0.6650055818662034,0.3272849462365591,0.21875,0.0625,0.4375,0.05040322580645161,13,0.21875,0.140625,0.6266666666666667,-0.23318385650224216
centralized_low,Centralized low,single,8,8,0.0,0.0,1.0,0.0,0.23628426213097725,35.937737905414814,45.93873790541633,13.59330257616281,0.3883043282427408,3,0.4685463540765222,0.27380952380952384,0.0,0.125,0.5,0.03571428571428571,7,0.25,0.0,0.33333333333333337,-1.0
centralized_low,Centralized low,single,16,8,0.0,0.0,1.0,0.0,0.2263944464134745,14.654493719612336,24.19354180552723,7.441194529422573,0.21830734960893572,4,0.49710488567879957,0.24444444444444446,0.0,0.125,0.375,0.03333333333333333,12,0.1875,0.0,0.8333333333333334,0.0
centralized_low,Centralized low,single,32,8,0.40625,0.9744894033980526,0.1875,0.00028125,0.4593661113051533,1.012207708614629,6.699482488334217,2.864650260745353,0.0820094853496491,7,0.7861528644481165,0.39381720430107525,0.40625,0.09375,0.4375,0.05040322580645161,13,0.21875,0.140625,0.5866666666666667,-0.01369863013698638
decentralized_high,Decentralized high,single,8,8,0.009,0.039136639910370946,0.982,0.018,0.039998260869783274,91.13100083148532,101.13200083148071,45.27637755846526,0.6095053194727243,4,0.6352130207431889,0.36904761904761907,0.375,0.0,0.5,0.03571428571428571,7,0.25,0.0,0.6666666666666667,-1.0
decentralized_high,Decentralized high,single,16,8,0.044375,0.21944210645709966,0.91125,0.0888125,0.11032448692509024,80.9551658916608,90.95616589165749,37.20806772167276,0.4981622020834472,4,0.5833333333333334,0.3333333333333333,0.375,0.0,0.375,0.03333333333333333,12,0.1875,0.0,0.9166666666666667,0.7419354838709677
decentralized_high,Decentralized high,single,32,8,0.15625,0.6252624052234232,0.6875,6.25e-05,0.4106035425662805,39.35221302283637,47.676039447837745,18.0112730811508,0.23715200113516824,5,0.5619401270311429,0.28091397849462363,0.15625,0.03125,0.4375,0.05040322580645161,13,0.21875,0.140625,0.6666666666666667,-0.06642291285801336
patchy_high_central_low,Patchy high + central low,mixed,8,8,0.0315,0.1328404782571974,0.937,0.063,0.03822909277677498,91.25838309026253,101.25938309025736,42.0430038060666,0.7081023591178494,4,0.6666666666666666,0.38095238095238093,0.5,0.0,0.5,0.03571428571428571,7,0.25,0.0,0.6666666666666667,-0.9999999999999996
patchy_high_central_low,Patchy high + central low,mixed,16,8,0.0263125,0.13392367040506883,0.947375,0.052625,0.12061372605554423,80.0560270379593,90.0570270379561,36.19425454154143,0.5831245778142817,4,0.6165339175715271,0.3194444444444444,0.3125,0.0,0.375,0.03333333333333333,12,0.1875,0.0,0.8333333333333335,0.4285714285714286
patchy_high_central_low,Patchy high + central low,mixed,32,8,0.08046875,0.39951502840919373,0.8390625,0.0359375,0.3712754150376998,45.66567406113756,54.56033615734786,22.79009096303765,0.36886830503641804,4,0.5607616485055731,0.27419354838709675,0.1875,0.0,0.4375,0.05040322580645161,13,0.21875,0.140625,0.7733333333333334,0.15555555555555575
central_high_patchy_low,Central high + patchy low,mixed,8,8,0.0,0.0,1.0,0.0,0.2504456437347171,58.63486561474433,68.63586561474266,33.65640865116862,0.6497909243100376,4,0.6352130207431889,0.4047619047619047,0.25,0.125,0.375,0.03571428571428571,7,0.25,0.0,0.33333333333333337,-1.0
central_high_patchy_low,Central high + patchy low,mixed,16,8,0.007125,0.038451067594339576,0.98575,0.01425,0.2966383247287566,59.50075639562328,69.17870018603713,29.80982746062299,0.5662797268070207,5,0.6352130207431889,0.3277777777777777,0.25,0.0625,0.3125,0.03333333333333333,12,0.1875,0.0,0.75,-0.2903225806451613
central_high_patchy_low,Central high + patchy low,mixed,32,8,0.128875,0.5536949904905507,0.74225,0.0078125,0.4940635673527048,39.449648666014824,47.386645085225815,23.292270207281458,0.39818249613049755,6,0.6599743859225465,0.3272849462365591,0.21875,0.0625,0.4375,0.05040322580645161,13,0.21875,0.140625,0.6133333333333334,-0.28767123287671253
split_high_low,High patchy + low fragmented split,mixed,8,8,0.0,0.0,1.0,0.0,0.2604194880529028,64.7959398004794,74.79693980047685,34.642543961132425,0.5844861153409379,4,0.5833333333333334,0.4166666666666666,0.25,0.125,0.5,0.03571428571428571,7,0.25,0.0,0.33333333333333337,-1.0
split_high_low,High patchy + low fragmented split,mixed,16,8,0.0859375,0.4131950407247423,0.828125,0.046875,0.3058676692950615,59.331495026810735,69.29389052804584,30.050138714521943,0.4791800240221713,5,0.5982455726011608,0.3416666666666667,0.25,0.0625,0.375,0.03333333333333333,12,0.1875,0.0,0.75,0.14893617021276592
split_high_low,High patchy + low fragmented split,mixed,32,8,0.1986875,0.7179430402714854,0.602625,0.0226875,0.5161753488716777,40.093758660794826,47.072820630608206,22.005703004873403,0.30315689665393164,5,0.7028195311147832,0.35752688172043007,0.3125,0.0625,0.4375,0.05040322580645161,13,0.21875,0.140625,0.6266666666666666,-2.1767443616824365e-16
decentralized_high_in_low,Decentralized high islands + low background,mixed,8,8,0.0395,0.16652519957421133,0.921,0.079125,0.028056810330285717,92.76254465075431,102.76354465074863,38.722011232315396,0.7258186075731162,4,0.6352130207431889,0.35714285714285715,0.625,0.0,0.375,0.03571428571428571,7,0.25,0.0,0.6666666666666667,-0.9999999999999996
decentralized_high_in_low,Decentralized high islands + low background,mixed,16,8,0.049875,0.23758811575576141,0.90025,0.0998125,0.10707108449354842,81.02711588833094,91.02811588832743,34.38834073735167,0.6325123494899713,4,0.6165339175715271,0.3277777777777777,0.4375,0.0,0.3125,0.03333333333333333,12,0.1875,0.0,0.75,-0.04347826086956521
decentralized_high_in_low,Decentralized high islands + low background,mixed,32,8,0.0659375,0.3495632530486756,0.868125,0.00690625,0.3724071759436994,47.764148458920616,56.62841037642089,21.82557361539967,0.37401340244309483,6,0.5518796874098555,0.2681451612903225,0.09375,0.0625,0.4375,0.05040322580645161,13,0.21875,0.140625,0.7200000000000002,-0.0877192982456139
uniform_high,Uniform high,single,8,9,0.03125,0.13589111079989907,0.9375,0.0625,0.05698738716856162,87.89559994629818,97.89659994629443,44.67050943326862,0.5956067924435815,3,0.5204260414863776,0.32142857142857134,0.25,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
uniform_high,Uniform high,single,16,9,0.003125,0.01686450333085069,0.99375,0.00625,0.18789396538671344,70.39983059343328,79.95235323285088,35.97238762013118,0.4796318349350823,4,0.5591404279431216,0.2833333333333333,0.1875,0.0,0.5625,0.05,10,0.25,0.0,0.8333333333333335,-0.33333333333333337
uniform_high,Uniform high,single,32,9,0.03125,0.20062232431271457,0.9375,3.125e-05,0.3134254827454902,42.30918105015047,51.90989513916843,19.258741448869202,0.256783219318256,3,0.3778107003741458,0.18682795698924728,0.03125,0.0,0.59375,0.05040322580645161,12,0.25,0.21875,0.84,0.0
patchy_high,Patchy high,single,8,9,0.05225,0.21838271287534938,0.8955,0.104625,0.06418200119279853,87.72155976390746,97.72255976390338,44.995217611781904,0.6011471564510158,3,0.5204260414863776,0.35714285714285715,0.375,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
patchy_high,Patchy high,single,16,9,0.075,0.37854494193353033,0.85,0.025,0.1900653643960489,69.74754978163212,79.44350608161689,36.019267034854145,0.4788304076079987,4,0.588032551857972,0.30833333333333335,0.25,0.0,0.5625,0.05,10,0.25,0.0,0.7222222222222223,-0.4237288135593223
patchy_high,Patchy high,single,32,9,0.04834375,0.2736230469392865,0.9033125,0.03421875,0.3201509488159143,43.27585500583555,52.926231809230735,21.178996558851203,0.27243852258086076,3,0.4493687100208576,0.22446236559139784,0.09375,0.0,0.59375,0.05040322580645161,12,0.25,0.21875,0.8,0.01277584204413476
centralized_low,Centralized low,single,8,9,0.0,0.0,1.0,0.0,0.185499876753457,25.7167358487155,35.71773584871572,15.183281042075969,0.426370810154091,2,0.318144667641655,0.17857142857142855,0.0,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
centralized_low,Centralized low,single,16,9,0.1875,0.6962122601251456,0.625,0.0,0.381964155098068,14.848108640097816,23.893405406851272,9.293908407857932,0.259135719409368,4,0.5591404279431216,0.2833333333333333,0.1875,0.0,0.5625,0.05,10,0.25,0.0,0.6666666666666666,-0.09090909090909227
centralized_low,Centralized low,single,32,9,0.34375,0.9283620723948672,0.3125,0.0004375,0.41169570055580507,0.6729733069900289,5.991915965057013,2.002754617350168,0.055433996197033625,6,0.7322371639644426,0.3615591397849462,0.34375,0.0625,0.59375,0.05040322580645161,12,0.25,0.21875,0.5866666666666667,-0.19999999999999968
decentralized_high,Decentralized high,single,8,9,0.0835,0.3251673186913654,0.833,0.167,0.07131289757352241,82.78472501291026,92.78572501290755,45.9140205012307,0.6141262343091464,4,0.6352130207431889,0.36904761904761907,0.5,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
decentralized_high,Decentralized high,single,16,9,0.02,0.10478844475661808,0.96,0.0400625,0.1928176314419845,68.44564258140207,77.86953595111112,36.66792507538236,0.4889032268351524,4,0.5987265639824991,0.30833333333333335,0.25,0.0,0.5625,0.05,10,0.25,0.0,0.8333333333333335,-0.33333333333333337
decentralized_high,Decentralized high,single,32,9,0.04109375,0.24367266313856892,0.9178125,0.01975,0.32681598066066836,41.25382436115935,50.85704933188575,19.654572320952333,0.26440844625393495,3,0.42091057669697945,0.20631720430107528,0.0625,0.0,0.59375,0.05040322580645161,12,0.25,0.21875,0.8,0.01277584204413476
patchy_high_central_low,Patchy high + central low,mixed,8,9,0.023,0.09836075297708538,0.954,0.046,0.01409007749374636,94.9511935000025,104.95219349999613,41.175981648597386,0.7125847099657988,4,0.6352130207431889,0.35714285714285715,0.625,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
patchy_high_central_low,Patchy high + central low,mixed,16,9,0.029375,0.14843202175912903,0.94125,0.058875,0.11654654055006922,79.30484078339921,89.30584078339623,34.40369003166503,0.5930786849152409,4,0.5987265639824991,0.35,0.4375,0.0,0.5625,0.05,10,0.25,0.0,0.8333333333333335,-0.33333333333333337
patchy_high_central_low,Patchy high + central low,mixed,32,9,0.04003125,0.23849900017605877,0.9199375,0.0175625,0.2824331843024888,49.02195602535395,59.02295602535328,20.89105652004337,0.3435228321642568,5,0.5540767155502735,0.2620967741935484,0.125,0.03125,0.59375,0.05040322580645161,12,0.25,0.21875,0.76,0.11504424778761038
central_high_patchy_low,Central high + patchy low,mixed,8,9,0.0,0.0,1.0,0.0,0.27925643733355676,47.69141444445423,57.69241444445307,33.319106501825054,0.6409358960857516,3,0.4685463540765222,0.26190476190476186,0.125,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
central_high_patchy_low,Central high + patchy low,mixed,16,9,0.1336875,0.5647824897522477,0.732625,0.0174375,0.3737805414525223,47.82742707037469,57.21563169576815,29.170430739781587,0.5429864126365711,4,0.5987265639824991,0.30833333333333335,0.25,0.0,0.5625,0.05,10,0.25,0.0,0.7222222222222223,-0.4237288135593223
central_high_patchy_low,Central high + patchy low,mixed,32,9,0.0625,0.33729006661701383,0.875,9.375e-05,0.4332191084630753,37.51061088287398,46.034593001338,19.942739403687217,0.323278717695231,6,0.5759776119778188,0.2647849462365592,0.09375,0.0625,0.59375,0.05040322580645161,12,0.25,0.21875,0.7066666666666667,-0.2
split_high_low,High patchy + low fragmented split,mixed,8,9,0.0,0.0,1.0,0.0,0.259478027730416,66.32262928781935,76.32362928781502,32.61459617856771,0.6186080152591799,4,0.5833333333333334,0.32142857142857145,0.25,0.0,0.625,0.03571428571428571,7,0.25,0.0,1.0,nan
split_high_low,High patchy + low fragmented split,mixed,16,9,0.136125,0.5705854268019779,0.72775,0.0223125,0.2990693194200377,63.56772983369732,72.70099058033742,28.160225717907913,0.5252852172171574,4,0.6590723338208275,0.35,0.4375,0.0,0.5625,0.05,10,0.25,0.0,0.6111111111111112,-0.42372881355932196
split_high_low,High patchy + low fragmented split,mixed,32,9,0.0625,0.33729006661701383,0.875,3.125e-05,0.3773217625099585,34.744644069250334,43.32209593545605,11.555889556019709,0.20884163701528213,5,0.4947248092717746,0.2271505376344086,0.0625,0.03125,0.59375,0.05040322580645161,12,0.25,0.21875,0.7866666666666667,0.046610169491525244
decentralized_high_in_low,Decentralized high islands + low background,mixed,8,9,0.0,0.0,1.0,0.0,0.11167504143683524,82.7259286738578,92.72692867385364,38.047169371902655,0.7189653282024785,3,0.4685463540765222,0.2738095238095238,0.125,0.0,0.5,0.03571428571428571,7,0.25,0.0,1.0,nan
decentralized_high_in_low,Decentralized high islands + low background,mixed,16,9,0.0356875,0.18184934145549153,0.928625,0.071375,0.1840405358998019,70.7660509266117,80.76705092660916,32.323467022894455,0.6071139912942608,4,0.6016788441924219,0.3277777777777777,0.3125,0.0,0.4375,0.05,10,0.25,0.0,0.7777777777777778,-0.09090909090909188
decentralized_high_in_low,Decentralized high islands + low background,mixed,32,9,0.06875,0.3596049510382169,0.8625,0.01259375,0.3519274977520008,40.16648793197883,49.91699605400504,20.72910625153232,0.38098578954392487,4,0.5247613651793578,0.2567204301075269,0.15625,0.0,0.59375,0.05040322580645161,12,0.25,0.21875,0.8,0.17073170731707327
