scenario,population,replicate,agent,x,y,region,policy_scarce,policy_moderate,policy_abundant,cooperation_preference,wealth,energy
decentralized_high_in_low,32,3,agent_24,8,7,high_island,D,D,D,0.0,117.11999999999377,106.12000000000292
decentralized_high_in_low,32,3,agent_25,3,7,high_island,D,D,C,0.3333333333333333,93.43695687228441,82.4369568722859
decentralized_high_in_low,32,3,agent_26,4,3,high_island,D,D,C,0.3333333333333333,97.16571869960245,86.16571869960676
decentralized_high_in_low,32,3,agent_27,3,8,high_island,D,D,C,0.3333333333333333,103.58399999999642,92.5840000000024
decentralized_high_in_low,32,3,agent_28,2,6,high_island,D,C,C,0.6666666666666666,47.16625946017626,36.16625946017687
decentralized_high_in_low,32,3,agent_29,7,0,low_background,D,D,D,0.0,78.49183716042586,67.49183716042138
decentralized_high_in_low,32,3,agent_30,5,4,low_background,D,D,D,0.0,54.986434129273015,43.98643412927046
decentralized_high_in_low,32,3,agent_31,9,9,low_background,D,D,D,0.0,59.14337558149169,48.14337558148835
uniform_high,8,4,agent_0,2,9,uniform_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
uniform_high,8,4,agent_1,8,8,uniform_high,C,D,C,0.6666666666666666,111.17999999999441,100.18000000000269
uniform_high,8,4,agent_2,2,2,uniform_high,D,D,D,0.0,116.66999999999393,105.6700000000029
uniform_high,8,4,agent_3,1,1,uniform_high,D,D,D,0.0,116.07599999999407,105.07600000000288
uniform_high,8,4,agent_4,4,6,uniform_high,C,D,C,0.6666666666666666,116.61599999999395,105.6160000000029
uniform_high,8,4,agent_5,3,0,uniform_high,D,D,D,0.0,116.86799999999386,105.86800000000291
uniform_high,8,4,agent_6,8,7,uniform_high,C,D,C,0.6666666666666666,114.86999999999405,103.87000000000283
uniform_high,8,4,agent_7,7,2,uniform_high,C,D,D,0.3333333333333333,116.6339999999939,105.6340000000029
uniform_high,16,4,agent_0,2,9,uniform_high,C,D,C,0.6666666666666666,115.35599999999393,104.35600000000285
uniform_high,16,4,agent_1,8,8,uniform_high,C,D,C,0.6666666666666666,111.1619999999944,100.16200000000269
uniform_high,16,4,agent_2,2,2,uniform_high,D,D,D,0.0,111.74501301521614,100.74501301522258
uniform_high,16,4,agent_3,1,1,uniform_high,D,D,D,0.0,86.46823679124735,75.46823679124618
uniform_high,16,4,agent_4,4,6,uniform_high,C,D,C,0.6666666666666666,112.06199999999433,101.06200000000273
uniform_high,16,4,agent_5,3,0,uniform_high,D,D,D,0.0,32.68250523574582,21.682505235746753
uniform_high,16,4,agent_6,8,7,uniform_high,C,D,C,0.6666666666666666,114.16799999999411,103.1680000000028
uniform_high,16,4,agent_7,7,2,uniform_high,C,D,D,0.3333333333333333,105.00599999999517,94.00600000000246
uniform_high,16,4,agent_8,1,0,uniform_high,D,D,D,0.0,40.17429254813058,29.17429254813308
uniform_high,16,4,agent_9,5,3,uniform_high,C,D,D,0.3333333333333333,90.65999999999781,79.66000000000192
uniform_high,16,4,agent_10,3,0,uniform_high,D,D,D,0.0,32.76841221174149,21.768412211742476
uniform_high,16,4,agent_11,6,1,uniform_high,D,D,D,0.0,116.68799999999389,105.6880000000029
uniform_high,16,4,agent_12,3,3,uniform_high,D,D,D,0.0,105.00599999999606,94.00600000000246
uniform_high,16,4,agent_13,5,1,uniform_high,D,D,D,0.0,106.75784138933344,95.75784138933928
uniform_high,16,4,agent_14,3,6,uniform_high,C,D,C,0.6666666666666666,108.24599999999478,97.24600000000258
uniform_high,16,4,agent_15,0,5,uniform_high,C,D,D,0.3333333333333333,108.76799999999471,97.7680000000026
uniform_high,32,4,agent_0,2,9,uniform_high,D,D,C,0.3333333333333333,84.51867608997313,73.51867608997152
uniform_high,32,4,agent_1,8,8,uniform_high,D,D,C,0.3333333333333333,112.08514722444706,101.08514722445403
uniform_high,32,4,agent_2,2,2,uniform_high,D,D,D,0.0,46.14780637804417,35.14780637804519
uniform_high,32,4,agent_3,1,1,uniform_high,D,D,D,0.0,41.04537679795174,30.045376797954358
uniform_high,32,4,agent_4,4,6,uniform_high,D,D,C,0.3333333333333333,48.438824611912246,37.438824611912196
uniform_high,32,4,agent_5,3,0,uniform_high,D,D,D,0.0,2.137081072174777,0.0
uniform_high,32,4,agent_6,8,7,uniform_high,D,D,C,0.3333333333333333,62.30072774139289,51.300727741388705
uniform_high,32,4,agent_7,7,2,uniform_high,D,D,D,0.0,92.48296011035238,81.48296011035372
uniform_high,32,4,agent_8,1,0,uniform_high,C,C,D,0.6666666666666666,0.511756232660662,0.0
uniform_high,32,4,agent_9,5,3,uniform_high,D,D,D,0.0,56.705328914539535,45.70532891453659
uniform_high,32,4,agent_10,3,0,uniform_high,D,D,D,0.0,2.301006961561243,0.0
uniform_high,32,4,agent_11,6,1,uniform_high,D,D,D,0.0,18.23115039398484,7.2311503939859545
uniform_high,32,4,agent_12,3,3,uniform_high,D,D,D,0.0,40.264096626358665,29.26409662636114
uniform_high,32,4,agent_13,5,1,uniform_high,C,D,D,0.3333333333333333,12.896805355327679,1.896805355328923
uniform_high,32,4,agent_14,3,6,uniform_high,D,D,C,0.3333333333333333,46.5475745910787,35.547574591079645
uniform_high,32,4,agent_15,0,5,uniform_high,D,D,D,0.0,36.72675664594591,25.726756645947415
uniform_high,32,4,agent_16,4,3,uniform_high,D,D,D,0.0,17.505092055190275,6.50509205519141
uniform_high,32,4,agent_17,3,5,uniform_high,D,D,C,0.3333333333333333,43.52001772808391,32.52001772808642
uniform_high,32,4,agent_18,4,5,uniform_high,D,D,C,0.3333333333333333,13.987655923479961,2.9876559234812263
uniform_high,32,4,agent_19,0,4,uniform_high,D,D,D,0.0,59.570429957313586,48.570429957310154
uniform_high,32,4,agent_20,0,0,uniform_high,D,D,C,0.3333333333333333,17.854190360627044,6.854190360628365
uniform_high,32,4,agent_21,5,5,uniform_high,D,D,D,0.0,64.10098955761516,53.10098955761052
uniform_high,32,4,agent_22,0,5,uniform_high,D,D,D,0.0,37.48165250318927,26.481652503190947
uniform_high,32,4,agent_23,2,0,uniform_high,C,D,D,0.3333333333333333,2.3298149908345747,0.0
uniform_high,32,4,agent_24,6,8,uniform_high,D,D,D,0.0,116.30999999999398,105.31000000000289
uniform_high,32,4,agent_25,2,7,uniform_high,D,D,D,0.0,86.08551166672049,75.08551166671961
uniform_high,32,4,agent_26,8,7,uniform_high,D,D,D,0.0,62.36139484941698,51.36139484941276
uniform_high,32,4,agent_27,2,8,uniform_high,D,D,D,0.0,79.47988472669498,68.47988472669073
uniform_high,32,4,agent_28,4,0,uniform_high,C,D,C,0.6666666666666666,5.5285392802134385,0.0
uniform_high,32,4,agent_29,8,1,uniform_high,D,D,D,0.0,72.59681383184363,61.59681383183783
uniform_high,32,4,agent_30,8,0,uniform_high,D,D,D,0.0,36.60432234525162,25.60432234525343
uniform_high,32,4,agent_31,6,6,uniform_high,D,D,C,0.3333333333333333,102.21931903211723,91.21931903212167
patchy_high,8,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,117.11999999999382,106.12000000000292
patchy_high,8,4,agent_1,8,8,patchy_high,D,D,C,0.3333333333333333,116.5619999999939,105.5620000000029
patchy_high,8,4,agent_2,2,2,patchy_high,D,D,D,0.0,116.66999999999393,105.6700000000029
patchy_high,8,4,agent_3,1,1,patchy_high,D,D,D,0.0,116.07599999999407,105.07600000000288
patchy_high,8,4,agent_4,4,6,patchy_high,C,D,C,0.6666666666666666,116.61599999999395,105.6160000000029
patchy_high,8,4,agent_5,3,0,patchy_high,C,D,D,0.3333333333333333,100.48799999999605,89.48800000000229
patchy_high,8,4,agent_6,8,7,patchy_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
patchy_high,8,4,agent_7,7,2,patchy_high,C,D,D,0.3333333333333333,116.6339999999939,105.6340000000029
patchy_high,16,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
patchy_high,16,4,agent_1,8,8,patchy_high,D,D,C,0.3333333333333333,116.5619999999939,105.5620000000029
patchy_high,16,4,agent_2,2,2,patchy_high,D,D,D,0.0,105.96586108068654,94.96586108069137
patchy_high,16,4,agent_3,1,1,patchy_high,D,D,D,0.0,86.13247282169668,75.1324728216953
patchy_high,16,4,agent_4,4,6,patchy_high,C,D,C,0.6666666666666666,106.15799999999508,95.1580000000025
patchy_high,16,4,agent_5,3,0,patchy_high,D,D,D,0.0,28.52842352047198,17.5284235204707
patchy_high,16,4,agent_6,8,7,patchy_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
patchy_high,16,4,agent_7,7,2,patchy_high,C,D,D,0.3333333333333333,103.54799999999533,92.5480000000024
patchy_high,16,4,agent_8,1,0,patchy_high,D,D,D,0.0,38.50340083344282,27.50340083344503
patchy_high,16,4,agent_9,5,3,patchy_high,D,D,D,0.0,115.89599999999406,104.89600000000287
patchy_high,16,4,agent_10,3,0,patchy_high,D,D,D,0.0,28.625460497424605,17.625460497423408
patchy_high,16,4,agent_11,6,1,patchy_high,D,D,D,0.0,116.68799999999389,105.6880000000029
patchy_high,16,4,agent_12,3,3,patchy_high,D,D,D,0.0,105.58199999999596,94.58200000000248
patchy_high,16,4,agent_13,5,1,patchy_high,D,D,D,0.0,88.44257862749599,77.44257862749612
patchy_high,16,4,agent_14,3,6,patchy_high,C,D,C,0.6666666666666666,103.74599999999546,92.74600000000241
patchy_high,16,4,agent_15,0,5,patchy_high,C,D,D,0.3333333333333333,108.62399999999474,97.6240000000026
patchy_high,32,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,83.03246699155623,72.03246699155396
patchy_high,32,4,agent_1,8,8,patchy_high,D,D,C,0.3333333333333333,116.5619999999939,105.5620000000029
patchy_high,32,4,agent_2,2,2,patchy_high,D,D,D,0.0,48.06362849134968,37.06362849134987
patchy_high,32,4,agent_3,1,1,patchy_high,D,D,D,0.0,43.03283779847702,32.0328377984799
patchy_high,32,4,agent_4,4,6,patchy_high,D,D,C,0.3333333333333333,47.269284895641135,36.26928489564156
patchy_high,32,4,agent_5,3,0,patchy_high,D,D,D,0.0,2.0486661076159605,0.0
patchy_high,32,4,agent_6,8,7,patchy_high,D,D,C,0.3333333333333333,72.23733400918753,61.2373340091815
patchy_high,32,4,agent_7,7,2,patchy_high,D,D,D,0.0,92.9871202317029,81.98712023170472
patchy_high,32,4,agent_8,1,0,patchy_high,D,C,D,0.3333333333333333,0.5336540223983431,0.0
patchy_high,32,4,agent_9,5,3,patchy_high,D,D,D,0.0,57.577830873097795,46.57783087309459
patchy_high,32,4,agent_10,3,0,patchy_high,D,D,D,0.0,2.208304858820774,0.0
patchy_high,32,4,agent_11,6,1,patchy_high,D,D,D,0.0,20.92904592587543,9.92904592587222
patchy_high,32,4,agent_12,3,3,patchy_high,D,D,D,0.0,40.70157211361983,29.70157211362237
patchy_high,32,4,agent_13,5,1,patchy_high,D,D,D,0.0,13.19680562137433,2.1968056213756184
patchy_high,32,4,agent_14,3,6,patchy_high,D,D,C,0.3333333333333333,47.769695739444124,36.76969573944443
patchy_high,32,4,agent_15,0,5,patchy_high,D,D,D,0.0,36.95502577840866,25.95502577841041
patchy_high,32,4,agent_16,4,3,patchy_high,D,D,D,0.0,18.569335225145736,7.569335225147006
patchy_high,32,4,agent_17,3,5,patchy_high,D,D,C,0.3333333333333333,43.93253944591509,32.93253944591741
patchy_high,32,4,agent_18,4,5,patchy_high,D,D,C,0.3333333333333333,12.967564826170516,1.9675648261716905
patchy_high,32,4,agent_19,0,4,patchy_high,D,D,D,0.0,60.638243379669,49.638243379665326
patchy_high,32,4,agent_20,0,0,patchy_high,D,D,C,0.3333333333333333,18.71387149647986,7.7138714964811035
patchy_high,32,4,agent_21,5,5,patchy_high,D,D,D,0.0,61.71230757783998,50.712307577835965
patchy_high,32,4,agent_22,0,5,patchy_high,D,D,D,0.0,37.60420191335094,26.60420191335288
patchy_high,32,4,agent_23,2,0,patchy_high,D,D,D,0.0,2.2572573722884695,0.0
patchy_high,32,4,agent_24,6,8,patchy_high,D,D,D,0.0,116.30999999999398,105.31000000000289
patchy_high,32,4,agent_25,2,7,patchy_high,D,D,D,0.0,84.65482835167462,73.65482835167315
patchy_high,32,4,agent_26,8,7,patchy_high,D,D,D,0.0,72.32733400918751,61.32733400918149
patchy_high,32,4,agent_27,2,8,patchy_high,D,D,D,0.0,77.97959326149675,66.97959326149197
patchy_high,32,4,agent_28,4,0,patchy_high,C,D,C,0.6666666666666666,5.690564200357624,0.0
patchy_high,32,4,agent_29,8,1,patchy_high,D,D,D,0.0,79.55893847890817,68.55893847890438
patchy_high,32,4,agent_30,8,0,patchy_high,D,D,D,0.0,40.7336067746413,29.733606774644162
patchy_high,32,4,agent_31,6,6,patchy_high,D,D,C,0.3333333333333333,104.65073681649237,93.65073681649754
centralized_low,8,4,agent_0,2,9,centralized_low,D,D,C,0.3333333333333333,49.24370540748549,38.24370540748532
centralized_low,8,4,agent_1,8,8,centralized_low,D,D,C,0.3333333333333333,37.61663932717506,26.616639327176905
centralized_low,8,4,agent_2,2,2,centralized_low,D,D,D,0.0,51.406288060899975,40.40628806089887
centralized_low,8,4,agent_3,1,1,centralized_low,D,D,D,0.0,31.60927562694386,20.609275626944253
centralized_low,8,4,agent_4,4,6,centralized_low,D,D,C,0.3333333333333333,82.28761617016265,71.28761617016028
centralized_low,8,4,agent_5,3,0,centralized_low,D,D,D,0.0,32.3028049150438,21.302804915044305
centralized_low,8,4,agent_6,8,7,centralized_low,D,D,C,0.3333333333333333,46.726392926922735,35.72639292692358
centralized_low,8,4,agent_7,7,2,centralized_low,D,D,D,0.0,75.46481236399866,64.46481236399312
centralized_low,16,4,agent_0,2,9,centralized_low,D,D,C,0.3333333333333333,40.95707205072519,29.95707205072757
centralized_low,16,4,agent_1,8,8,centralized_low,D,D,C,0.3333333333333333,36.209509416726924,25.20950941672846
centralized_low,16,4,agent_2,2,2,centralized_low,D,D,D,0.0,13.774097145155155,2.774097145156516
centralized_low,16,4,agent_3,1,1,centralized_low,C,D,D,0.3333333333333333,10.96199369987615,0.0
centralized_low,16,4,agent_4,4,6,centralized_low,D,D,C,0.3333333333333333,42.55558202929982,31.55558202930253
centralized_low,16,4,agent_5,3,0,centralized_low,D,C,D,0.3333333333333333,2.223106037564896,0.0
centralized_low,16,4,agent_6,8,7,centralized_low,D,D,C,0.3333333333333333,43.638872813908016,32.638872813910304
centralized_low,16,4,agent_7,7,2,centralized_low,D,D,D,0.0,42.893513964659,31.893513964661604
centralized_low,16,4,agent_8,1,0,centralized_low,C,C,D,0.6666666666666666,4.011836253945254,0.0
centralized_low,16,4,agent_9,5,3,centralized_low,D,D,D,0.0,30.881121417379727,19.881121417379827
centralized_low,16,4,agent_10,3,0,centralized_low,D,D,D,0.0,2.2927438219105065,0.0
centralized_low,16,4,agent_11,6,1,centralized_low,D,D,D,0.0,19.783275492069833,8.783275492070382
centralized_low,16,4,agent_12,3,3,centralized_low,D,D,D,0.0,20.735589250122946,9.73558925012301
centralized_low,16,4,agent_13,5,1,centralized_low,C,D,D,0.3333333333333333,8.742963124596468,0.0
centralized_low,16,4,agent_14,3,6,centralized_low,D,D,C,0.3333333333333333,35.47794691472115,24.47794691472266
centralized_low,16,4,agent_15,0,5,centralized_low,D,D,D,0.0,32.016491136057724,21.016491136058214
centralized_low,32,4,agent_0,2,9,centralized_low,D,D,C,0.3333333333333333,11.79983960907505,0.7998396090750342
centralized_low,32,4,agent_1,8,8,centralized_low,D,D,C,0.3333333333333333,15.594479457332959,4.594479457334165
centralized_low,32,4,agent_2,2,2,centralized_low,C,D,D,0.3333333333333333,2.484299378638027,0.0
centralized_low,32,4,agent_3,1,1,centralized_low,D,C,D,0.3333333333333333,1.493842776321871,0.0
centralized_low,32,4,agent_4,4,6,centralized_low,D,D,C,0.3333333333333333,4.585416470993879,0.0
centralized_low,32,4,agent_5,3,0,centralized_low,D,C,D,0.3333333333333333,0.23278399303162925,0.0
centralized_low,32,4,agent_6,8,7,centralized_low,D,C,C,0.6666666666666666,11.496028746195718,0.4960287461957368
centralized_low,32,4,agent_7,7,2,centralized_low,D,D,D,0.0,18.972469982335202,7.97246998233638
centralized_low,32,4,agent_8,1,0,centralized_low,C,C,D,0.6666666666666666,0.11746505637507315,0.0
centralized_low,32,4,agent_9,5,3,centralized_low,C,C,D,0.6666666666666666,9.669524769790703,0.0
centralized_low,32,4,agent_10,3,0,centralized_low,D,D,D,0.0,0.28641688693412953,0.0
centralized_low,32,4,agent_11,6,1,centralized_low,D,D,D,0.0,2.654870858649609,0.0
centralized_low,32,4,agent_12,3,3,centralized_low,C,D,D,0.3333333333333333,2.3409579625385843,0.0
centralized_low,32,4,agent_13,5,1,centralized_low,D,D,D,0.0,1.5571209886083288,0.0
centralized_low,32,4,agent_14,3,6,centralized_low,C,D,C,0.6666666666666666,4.388855664186419,0.0
centralized_low,32,4,agent_15,0,5,centralized_low,D,D,D,0.0,4.038177399682463,0.0
centralized_low,32,4,agent_16,4,3,centralized_low,C,D,D,0.3333333333333333,1.9240146032967362,0.0
centralized_low,32,4,agent_17,3,5,centralized_low,D,D,C,0.3333333333333333,3.1050927279199234,0.0
centralized_low,32,4,agent_18,4,5,centralized_low,D,D,C,0.3333333333333333,1.700437885223466,0.0
centralized_low,32,4,agent_19,0,4,centralized_low,D,D,D,0.0,3.0729742432049765,0.0
centralized_low,32,4,agent_20,0,0,centralized_low,D,D,C,0.3333333333333333,0.7231185868646998,0.0
centralized_low,32,4,agent_21,5,5,centralized_low,C,C,D,0.6666666666666666,10.249917938125405,0.0
centralized_low,32,4,agent_22,0,5,centralized_low,D,D,D,0.0,4.509598942975079,0.0
centralized_low,32,4,agent_23,2,0,centralized_low,C,D,D,0.3333333333333333,0.27097673331155997,0.0
centralized_low,32,4,agent_24,6,8,centralized_low,D,D,D,0.0,14.920721191897368,3.9207211918985885
centralized_low,32,4,agent_25,2,7,centralized_low,C,D,D,0.3333333333333333,10.30593445103474,0.0
centralized_low,32,4,agent_26,8,7,centralized_low,D,D,D,0.0,11.565106058045725,0.5651060580457546
centralized_low,32,4,agent_27,2,8,centralized_low,D,D,D,0.0,10.597544256594153,0.0
centralized_low,32,4,agent_28,4,0,centralized_low,C,D,C,0.6666666666666666,0.5284571859846079,0.0
centralized_low,32,4,agent_29,8,1,centralized_low,D,D,D,0.0,14.355348841373765,3.3553488413747172
centralized_low,32,4,agent_30,8,0,centralized_low,C,D,D,0.3333333333333333,5.420386130561144,0.0
centralized_low,32,4,agent_31,6,6,centralized_low,D,D,C,0.3333333333333333,16.88091607445791,5.880916074459089
decentralized_high,8,4,agent_0,2,9,decentralized_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
decentralized_high,8,4,agent_1,8,8,decentralized_high,C,D,C,0.6666666666666666,106.89599999999497,95.89600000000253
decentralized_high,8,4,agent_2,2,2,decentralized_high,D,D,D,0.0,116.66999999999393,105.6700000000029
decentralized_high,8,4,agent_3,1,1,decentralized_high,D,D,D,0.0,116.07599999999407,105.07600000000288
decentralized_high,8,4,agent_4,4,6,decentralized_high,C,D,C,0.6666666666666666,116.61599999999395,105.6160000000029
decentralized_high,8,4,agent_5,3,0,decentralized_high,C,D,D,0.3333333333333333,97.75199999999653,86.75200000000218
decentralized_high,8,4,agent_6,8,7,decentralized_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
decentralized_high,8,4,agent_7,7,2,decentralized_high,C,D,D,0.3333333333333333,116.6339999999939,105.6340000000029
decentralized_high,16,4,agent_0,2,9,decentralized_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
decentralized_high,16,4,agent_1,8,8,decentralized_high,C,D,C,0.6666666666666666,106.35599999999505,95.35600000000251
decentralized_high,16,4,agent_2,2,2,decentralized_high,D,D,D,0.0,110.6062096167418,99.60620961674769
decentralized_high,16,4,agent_3,1,1,decentralized_high,D,D,D,0.0,78.00086434997525,67.00086434996986
decentralized_high,16,4,agent_4,4,6,decentralized_high,C,D,C,0.6666666666666666,116.61599999999395,105.6160000000029
decentralized_high,16,4,agent_5,3,0,decentralized_high,D,D,D,0.0,32.6891324236734,21.68913242367453
decentralized_high,16,4,agent_6,8,7,decentralized_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
decentralized_high,16,4,agent_7,7,2,decentralized_high,C,D,D,0.3333333333333333,98.68799999999614,87.68800000000222
decentralized_high,16,4,agent_8,1,0,decentralized_high,D,D,D,0.0,32.67053518051577,21.670535180516552
decentralized_high,16,4,agent_9,5,3,decentralized_high,C,D,D,0.3333333333333333,98.0039999999963,87.0040000000022
decentralized_high,16,4,agent_10,3,0,decentralized_high,D,D,D,0.0,32.72269834687492,21.722698346876097
decentralized_high,16,4,agent_11,6,1,decentralized_high,D,D,D,0.0,116.68799999999389,105.6880000000029
decentralized_high,16,4,agent_12,3,3,decentralized_high,D,D,D,0.0,107.3459999999956,96.34600000000255
decentralized_high,16,4,agent_13,5,1,decentralized_high,D,D,D,0.0,90.72160655469955,79.72160655470029
decentralized_high,16,4,agent_14,3,6,decentralized_high,C,D,C,0.6666666666666666,108.28199999999471,97.28200000000258
decentralized_high,16,4,agent_15,0,5,decentralized_high,C,D,D,0.3333333333333333,104.64599999999534,93.64600000000245
decentralized_high,32,4,agent_0,2,9,decentralized_high,D,D,C,0.3333333333333333,76.27924765880348,65.27924765879796
decentralized_high,32,4,agent_1,8,8,decentralized_high,D,D,C,0.3333333333333333,113.46028848110868,102.46028848111601
decentralized_high,32,4,agent_2,2,2,decentralized_high,D,D,D,0.0,45.944982231099914,34.94498223110118
decentralized_high,32,4,agent_3,1,1,decentralized_high,D,D,D,0.0,35.82887298192254,24.82887298192416
decentralized_high,32,4,agent_4,4,6,decentralized_high,D,D,C,0.3333333333333333,51.544995539215705,40.54499553921459
decentralized_high,32,4,agent_5,3,0,decentralized_high,D,D,D,0.0,2.1515488993988803,0.0
decentralized_high,32,4,agent_6,8,7,decentralized_high,D,D,C,0.3333333333333333,65.64215677549338,54.64215677548825
decentralized_high,32,4,agent_7,7,2,decentralized_high,D,D,D,0.0,99.66763092054616,88.66763092054988
decentralized_high,32,4,agent_8,1,0,decentralized_high,C,C,D,0.6666666666666666,0.405449968633765,0.0
decentralized_high,32,4,agent_9,5,3,decentralized_high,D,D,D,0.0,61.56954967475444,50.56954967475017
decentralized_high,32,4,agent_10,3,0,decentralized_high,D,D,D,0.0,2.3191981334489378,0.0
decentralized_high,32,4,agent_11,6,1,decentralized_high,D,D,D,0.0,21.11857120849666,10.118571208493895
decentralized_high,32,4,agent_12,3,3,decentralized_high,D,D,D,0.0,39.861176535143606,28.861176535145955
decentralized_high,32,4,agent_13,5,1,decentralized_high,C,D,D,0.3333333333333333,13.835163520244906,2.835163520246244
decentralized_high,32,4,agent_14,3,6,decentralized_high,D,D,C,0.3333333333333333,48.388060365727036,37.38806036572699
decentralized_high,32,4,agent_15,0,5,decentralized_high,D,D,D,0.0,32.23542176189224,21.235421761892766
decentralized_high,32,4,agent_16,4,3,decentralized_high,D,D,D,0.0,19.48438493576487,8.484384935765442
decentralized_high,32,4,agent_17,3,5,decentralized_high,D,D,C,0.3333333333333333,43.55445001402961,32.55445001403211
decentralized_high,32,4,agent_18,4,5,decentralized_high,D,D,C,0.3333333333333333,14.56135048374933,3.5613504837505285
decentralized_high,32,4,agent_19,0,4,decentralized_high,D,D,D,0.0,55.61452029708187,44.61452029707934
decentralized_high,32,4,agent_20,0,0,decentralized_high,D,D,C,0.3333333333333333,14.790519447763327,3.790519447764514
decentralized_high,32,4,agent_21,5,5,decentralized_high,D,D,D,0.0,64.31789032181375,53.317890321809216
decentralized_high,32,4,agent_22,0,5,decentralized_high,D,D,D,0.0,32.2733301223105,21.2733301223111
decentralized_high,32,4,agent_23,2,0,decentralized_high,D,D,D,0.0,1.9142217428956327,0.0
decentralized_high,32,4,agent_24,6,8,decentralized_high,D,D,D,0.0,116.30999999999398,105.31000000000289
decentralized_high,32,4,agent_25,2,7,decentralized_high,D,D,D,0.0,82.1471547677741,71.1471547677715
decentralized_high,32,4,agent_26,8,7,decentralized_high,D,D,D,0.0,65.7166209817505,54.71662098174535
decentralized_high,32,4,agent_27,2,8,decentralized_high,D,D,D,0.0,78.51974562145178,67.51974562144706
decentralized_high,32,4,agent_28,4,0,decentralized_high,C,D,C,0.6666666666666666,5.043394575085,0.0
decentralized_high,32,4,agent_29,8,1,decentralized_high,D,D,D,0.0,74.8382323683869,63.838232368380766
decentralized_high,32,4,agent_30,8,0,decentralized_high,D,D,D,0.0,33.264765402882276,22.264765402883018
decentralized_high,32,4,agent_31,6,6,decentralized_high,D,D,C,0.3333333333333333,105.81250571093432,94.81250571093967
patchy_high_central_low,8,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
patchy_high_central_low,8,4,agent_1,8,8,patchy_high,D,D,C,0.3333333333333333,116.5619999999939,105.5620000000029
patchy_high_central_low,8,4,agent_2,2,2,patchy_high,D,D,D,0.0,116.66999999999393,105.6700000000029
patchy_high_central_low,8,4,agent_3,1,1,patchy_high,D,D,D,0.0,116.07599999999407,105.07600000000288
patchy_high_central_low,8,4,agent_4,4,6,central_low,D,D,C,0.3333333333333333,97.33226221222749,86.33226221222972
patchy_high_central_low,8,4,agent_5,3,0,patchy_high,D,D,D,0.0,116.86799999999386,105.86800000000291
patchy_high_central_low,8,4,agent_6,8,7,patchy_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
patchy_high_central_low,8,4,agent_7,7,2,patchy_high,C,D,D,0.3333333333333333,116.57999999999393,105.5800000000029
patchy_high_central_low,16,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,117.15599999999382,106.15600000000292
patchy_high_central_low,16,4,agent_1,8,8,patchy_high,D,D,C,0.3333333333333333,116.5619999999939,105.5620000000029
patchy_high_central_low,16,4,agent_2,2,2,patchy_high,D,D,D,0.0,98.79599999999752,87.79600000000222
patchy_high_central_low,16,4,agent_3,1,1,patchy_high,D,D,D,0.0,116.07599999999407,105.07600000000288
patchy_high_central_low,16,4,agent_4,4,6,central_low,D,D,C,0.3333333333333333,72.63374825445723,61.6337482544513
patchy_high_central_low,16,4,agent_5,3,0,patchy_high,D,D,D,0.0,72.89206687904124,61.892066879035355
patchy_high_central_low,16,4,agent_6,8,7,patchy_high,D,D,C,0.3333333333333333,116.61599999999393,105.6160000000029
patchy_high_central_low,16,4,agent_7,7,2,patchy_high,D,D,D,0.0,103.88999999999653,92.89000000000242
patchy_high_central_low,16,4,agent_8,1,0,patchy_high,C,D,D,0.3333333333333333,112.76399999999424,101.76400000000275
patchy_high_central_low,16,4,agent_9,5,3,central_low,D,D,D,0.0,53.95425635821451,42.95425635821233
patchy_high_central_low,16,4,agent_10,3,0,patchy_high,D,D,D,0.0,72.74806687904125,61.74806687903538
patchy_high_central_low,16,4,agent_11,6,1,patchy_high,D,D,D,0.0,109.57274387041289,98.57274387041915
patchy_high_central_low,16,4,agent_12,3,3,central_low,D,D,D,0.0,90.09305927372591,79.09305927372688
patchy_high_central_low,16,4,agent_13,5,1,patchy_high,D,D,D,0.0,98.8109911149759,87.81099111497932
patchy_high_central_low,16,4,agent_14,3,6,central_low,D,D,C,0.3333333333333333,96.00898584917694,85.00898584917931
patchy_high_central_low,16,4,agent_15,0,5,patchy_high,C,D,D,0.3333333333333333,116.81399999999388,105.8140000000029
patchy_high_central_low,32,4,agent_0,2,9,patchy_high,D,D,C,0.3333333333333333,112.33690428945526,101.33690428946171
patchy_high_central_low,32,4,agent_1,8,8,patchy_high,C,D,C,0.6666666666666666,112.25999999999426,101.26000000000273
patchy_high_central_low,32,4,agent_2,2,2,patchy_high,D,D,D,0.0,71.2429091346851,60.2429091346789
